Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
Ashcroft Group,EBAY INC,REGISTRATION,,02/09/2006,2006
Ashcroft Group,EBAY INC,MID-YEAR TERMINATION,60000.00,08/14/2006,2006
Ashcroft Group,EBAY INC,MID-YEAR TERMINATION,60000.00,08/14/2006,2006
BLANK ROME GOVERNMENT RELATIONS,eBay Inc.,FOURTH QUARTER TERMINATION,20000.00,01/20/2011,2010
BLANK ROME GOVERNMENT RELATIONS,eBay Inc.,REGISTRATION,,07/20/2010,2010
BLANK ROME GOVERNMENT RELATIONS,eBay Inc.,SECOND QUARTER REPORT,,07/29/2010,2010
BLANK ROME GOVERNMENT RELATIONS,eBay Inc.,THIRD QUARTER REPORT,20000.00,10/19/2010,2010
"C2 GROUP, LLC",EBAY,FOURTH QUARTER REPORT,30000.00,01/19/2010,2009
"C2 GROUP, LLC",EBAY,FOURTH QUARTER REPORT,30000.00,01/19/2012,2011
"C2 GROUP, LLC",EBAY,FOURTH QUARTER REPORT,30000.00,01/20/2011,2010
"C2 GROUP, LLC",EBAY,FOURTH QUARTER REPORT,20000.00,01/21/2009,2008
"C2 GROUP, LLC",EBAY,FOURTH QUARTER REPORT,30000.00,01/22/2013,2012
"C2 GROUP, LLC",EBAY,YEAR-END REPORT,60000.00,02/14/2007,2006
"C2 GROUP, LLC",EBAY,YEAR-END REPORT,40000.00,02/14/2008,2007
"C2 GROUP, LLC",EBAY,REGISTRATION,,03/28/2006,2005
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,30000.00,04/13/2010,2010
"C2 GROUP, LLC",EBAY,FIRST QUARTER TERMINATION,30000.00,04/17/2013,2013
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,30000.00,04/18/2011,2011
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,30000.00,04/19/2012,2012
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,30000.00,04/20/2009,2009
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,20000.00,04/21/2008,2008
"C2 GROUP, LLC",EBAY,MID-YEAR REPORT,45000.00,04/25/2006,2005
"C2 GROUP, LLC",EBAY,YEAR-END REPORT,60000.00,04/25/2006,2005
"C2 GROUP, LLC",EBAY,FIRST QUARTER REPORT,30000.00,07/16/2010,2010
"C2 GROUP, LLC",EBAY,SECOND QUARTER REPORT,20000.00,07/18/2008,2008
"C2 GROUP, LLC",EBAY,SECOND QUARTER REPORT,30000.00,07/19/2011,2011
"C2 GROUP, LLC",EBAY,SECOND QUARTER REPORT,30000.00,07/19/2012,2012
"C2 GROUP, LLC",EBAY,SECOND QUARTER REPORT,30000.00,07/20/2009,2009
"C2 GROUP, LLC",EBAY,MID-YEAR REPORT,60000.00,08/10/2006,2006
"C2 GROUP, LLC",EBAY,MID-YEAR REPORT,60000.00,08/14/2007,2007
"C2 GROUP, LLC",EBAY,SECOND QUARTER REPORT,30000.00,09/16/2010,2010
"C2 GROUP, LLC",EBAY,THIRD QUARTER REPORT,30000.00,10/13/2010,2010
"C2 GROUP, LLC",EBAY,THIRD QUARTER REPORT,30000.00,10/19/2011,2011
"C2 GROUP, LLC",EBAY,THIRD QUARTER REPORT,30000.00,10/19/2012,2012
"C2 GROUP, LLC",EBAY,THIRD QUARTER REPORT,20000.00,10/20/2008,2008
"C2 GROUP, LLC",EBAY,THIRD QUARTER REPORT,30000.00,10/20/2009,2009
Clark & Weinstock,EBAY INC,FOURTH QUARTER REPORT,30000.00,01/09/2009,2008
Clark & Weinstock,EBAY INC,FOURTH QUARTER TERMINATION,30000.00,01/12/2012,2011
Clark & Weinstock,EBAY INC,FOURTH QUARTER REPORT,30000.00,01/18/2011,2010
Clark & Weinstock,EBAY INC,FOURTH QUARTER REPORT,30000.00,01/19/2010,2009
Clark & Weinstock,EBAY INC,YEAR-END REPORT,100000.00,02/06/2008,2007
Clark & Weinstock,EBAY INC,REGISTRATION,,02/10/2003,2003
Clark & Weinstock,EBAY INC,YEAR-END REPORT,60000.00,02/11/2004,2003
Clark & Weinstock,EBAY INC,YEAR-END REPORT,120000.00,02/13/2007,2006
Clark & Weinstock,EBAY INC,YEAR-END REPORT,90000.00,02/14/2005,2004
Clark & Weinstock,EBAY INC,YEAR-END REPORT,120000.00,02/23/2006,2005
Clark & Weinstock,EBAY INC,FIRST QUARTER REPORT,30000.00,04/14/2010,2010
Clark & Weinstock,EBAY INC,FIRST QUARTER REPORT,30000.00,04/20/2009,2009
Clark & Weinstock,EBAY INC,FIRST QUARTER REPORT,30000.00,04/20/2011,2011
Clark & Weinstock,EBAY INC,FIRST QUARTER REPORT,30000.00,04/21/2008,2008
Clark & Weinstock,EBAY INC,SECOND QUARTER REPORT,30000.00,07/15/2008,2008
Clark & Weinstock,EBAY INC,SECOND QUARTER REPORT,30000.00,07/15/2011,2011
Clark & Weinstock,EBAY INC,SECOND QUARTER REPORT,30000.00,07/16/2009,2009
Clark & Weinstock,EBAY INC,SECOND QUARTER REPORT,30000.00,07/19/2010,2010
Clark & Weinstock,EBAY INC,MID-YEAR REPORT,100000.00,08/09/2004,2004
Clark & Weinstock,EBAY INC,MID-YEAR REPORT,60000.00,08/14/2003,2003
Clark & Weinstock,EBAY INC,MID-YEAR REPORT,100000.00,08/15/2005,2005
Clark & Weinstock,EBAY INC,MID-YEAR REPORT,120000.00,08/23/2006,2006
Clark & Weinstock,EBAY INC,MID-YEAR REPORT,120000.00,10/12/2007,2007
Clark & Weinstock,EBAY INC,THIRD QUARTER REPORT,30000.00,10/14/2010,2010
Clark & Weinstock,EBAY INC,THIRD QUARTER REPORT,30000.00,10/15/2008,2008
Clark & Weinstock,EBAY INC,THIRD QUARTER REPORT,30000.00,10/15/2009,2009
Clark & Weinstock,EBAY INC,THIRD QUARTER REPORT,30000.00,10/18/2011,2011
Davidson & Company,EBAY,YEAR-END (NO ACTIVITY),,02/04/2004,2003
Davidson & Company,EBAY,YEAR-END (NO ACTIVITY),,02/07/2005,2004
Davidson & Company,EBAY,YEAR-END REPORT,35000.00,02/12/2001,2000
Davidson & Company,EBAY,YEAR-END REPORT,30000.00,02/12/2002,2001
Davidson & Company,EBAY,YEAR-END REPORT,,02/12/2003,2002
Davidson & Company,EBAY,YEAR-END REPORT,54000.00,02/14/2000,1999
Davidson & Company,EBAY,MID-YEAR REPORT,30000.00,07/11/2001,2001
Davidson & Company,EBAY,MID-YEAR (NO ACTIVITY),,07/30/2003,2003
Davidson & Company,EBAY,MID-YEAR REPORT,12000.00,08/02/2002,2002
Davidson & Company,EBAY,MID-YEAR (NO ACTIVITY),,08/04/2005,2005
Davidson & Company,EBAY,MID-YEAR (NO ACTIVITY),,08/06/2004,2004
Davidson & Company,EBAY,MID-YEAR REPORT,60000.00,08/10/2000,2000
Davidson & Company,EBAY,REGISTRATION,,08/13/1999,1999
Davidson & Company,EBAY,YEAR-END TERMINATION (NO ACTIVITY),,08/21/2006,2005
"Dentons US, LLP",EBAY INC,YEAR-END TERMINATION,60000.00,02/13/2008,2007
"Dentons US, LLP",EBAY INC,REGISTRATION,,02/15/2007,2007
"Dentons US, LLP",EBAY INC,MID-YEAR REPORT,60000.00,08/13/2007,2007
DLA Piper LLP (US),EBAY INC,FOURTH QUARTER (NO ACTIVITY),,01/19/2010,2009
DLA Piper LLP (US),EBAY INC,FOURTH QUARTER (NO ACTIVITY),,01/21/2009,2008
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,20000.00,02/13/2006,2005
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,,02/13/2007,2006
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,20000.00,02/13/2008,2007
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,20000.00,02/14/2005,2004
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,40000.00,02/17/2004,2003
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,20000.00,02/24/2003,2002
DLA Piper LLP (US),EBAY INC,YEAR-END REPORT,,03/18/2002,2001
DLA Piper LLP (US),EBAY INC,FIRST QUARTER (NO ACTIVITY),,04/17/2009,2009
DLA Piper LLP (US),EBAY INC,FIRST QUARTER (NO ACTIVITY),,04/20/2010,2010
DLA Piper LLP (US),EBAY INC,FIRST QUARTER (NO ACTIVITY),,04/21/2008,2008
DLA Piper LLP (US),EBAY INC,FIRST QUARTER TERMINATION AMENDMENT (NO ACTIVITY),,05/06/2010,2010
DLA Piper LLP (US),EBAY INC,SECOND QUARTER REPORT,,07/18/2008,2008
DLA Piper LLP (US),EBAY INC,SECOND QUARTER REPORT,10000.00,07/20/2009,2009
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,,08/11/2006,2006
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,40000.00,08/12/2003,2003
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,20000.00,08/12/2004,2004
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,,08/13/2007,2007
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,,08/14/2001,2001
DLA Piper LLP (US),EBAY INC,REGISTRATION,,08/14/2001,2001
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,20000.00,08/14/2002,2002
DLA Piper LLP (US),EBAY INC,MID-YEAR REPORT,20000.00,08/15/2005,2005
DLA Piper LLP (US),EBAY INC,THIRD QUARTER (NO ACTIVITY),,10/19/2009,2009
DLA Piper LLP (US),EBAY INC,THIRD QUARTER REPORT,10000.00,10/20/2008,2008
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,415000.00,01/13/2010,2009
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,382500.00,01/15/2009,2008
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,410000.00,01/19/2019,2018
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,397000.00,01/20/2011,2010
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,385000.00,01/20/2012,2011
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,405479.00,01/20/2015,2014
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,350000.00,01/20/2016,2015
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,510000.00,01/20/2017,2016
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,485000.00,01/21/2014,2013
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,347500.00,01/22/2013,2012
eBay Inc.,EBAY INC,FOURTH QUARTER REPORT,450000.00,01/22/2018,2017
eBay Inc.,EBAY INC,YEAR-END REPORT,300000.00,02/09/2004,2003
eBay Inc.,EBAY INC,YEAR-END REPORT,890000.00,02/12/2007,2006
eBay Inc.,EBAY INC,YEAR-END REPORT,600000.00,02/13/2006,2005
eBay Inc.,EBAY INC,YEAR-END REPORT,1124500.00,02/13/2008,2007
eBay Inc.,EBAY INC,YEAR-END REPORT,70000.00,02/14/2001,2000
eBay Inc.,EBAY INC,YEAR-END REPORT,100000.00,02/14/2002,2001
eBay Inc.,EBAY INC,YEAR-END REPORT,350000.00,02/14/2003,2002
eBay Inc.,EBAY INC,YEAR-END AMENDMENT,320000.00,02/17/2005,2004
eBay Inc.,EBAY INC,YEAR-END REPORT,320000.00,02/17/2005,2004
eBay Inc.,EBAY INC,MID-YEAR AMENDMENT,150000.00,03/25/2002,2001
eBay Inc.,EBAY INC,YEAR-END AMENDMENT,150000.00,03/25/2002,2000
eBay Inc.,EBAY INC,YEAR-END AMENDMENT,160000.00,03/25/2002,2001
eBay Inc.,EBAY INC,REGISTRATION,,04/07/2000,2000
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,572885.00,04/14/2015,2015
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,486400.00,04/20/2009,2009
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,539000.00,04/20/2010,2010
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,424500.00,04/20/2011,2011
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,426500.00,04/20/2012,2012
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,550000.00,04/20/2016,2016
eBay Inc.,EBAY INC,FIRST QUARTER AMENDMENT,400000.00,04/20/2017,2017
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,640000.00,04/20/2017,2017
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,510000.00,04/20/2017,2017
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,400000.00,04/20/2018,2018
eBay Inc.,EBAY INC,FIRST QUARTER AMENDMENT,545000.00,04/21/2008,2008
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,545000.00,04/21/2008,2008
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,475418.00,04/21/2014,2014
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,481951.00,04/22/2013,2013
eBay Inc.,EBAY INC,FIRST QUARTER REPORT,370000.00,04/22/2019,2019
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,358329.00,07/09/2015,2015
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,400600.00,07/12/2012,2012
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,363500.00,07/19/2010,2010
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,401000.00,07/20/2009,2009
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,353850.00,07/20/2011,2011
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,580000.00,07/20/2016,2016
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,570000.00,07/20/2017,2017
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,430000.00,07/20/2018,2018
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,568500.00,07/21/2008,2008
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,382864.00,07/21/2014,2014
eBay Inc.,EBAY INC,SECOND QUARTER REPORT,711526.00,07/22/2013,2013
eBay Inc.,EBAY INC,REGISTRATION AMENDMENT,,07/24/2000,2000
eBay Inc.,EBAY INC,MID-YEAR REPORT,320000.00,08/06/2004,2004
eBay Inc.,EBAY INC,MID-YEAR REPORT,1085000.00,08/11/2006,2006
eBay Inc.,EBAY INC,MID-YEAR REPORT,400000.00,08/12/2005,2005
eBay Inc.,EBAY INC,MID-YEAR REPORT,250000.00,08/13/2002,2002
eBay Inc.,EBAY INC,MID-YEAR REPORT,70000.00,08/14/2000,2000
eBay Inc.,EBAY INC,MID-YEAR REPORT,70000.00,08/14/2001,2001
eBay Inc.,EBAY INC,MID-YEAR REPORT,260000.00,08/14/2003,2003
eBay Inc.,EBAY INC,MID-YEAR REPORT,985000.00,08/14/2007,2007
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,565266.00,10/07/2013,2013
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,281455.00,10/16/2015,2015
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,410000.00,10/19/2018,2018
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,494500.00,10/20/2008,2008
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,539000.00,10/20/2009,2009
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,411450.00,10/20/2010,2010
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,385000.00,10/20/2011,2011
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,300564.00,10/20/2014,2014
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,510000.00,10/20/2016,2016
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,400000.00,10/20/2017,2017
eBay Inc.,EBAY INC,THIRD QUARTER REPORT,379100.00,10/22/2012,2012
eBay Inc.,EBAY INC,MID-YEAR AMENDMENT,985000.00,11/20/2007,2007
eBay Inc.,EBAY INC,MID-YEAR AMENDMENT,1085000.00,11/20/2007,2006
eBay Inc.,EBAY INC,YEAR-END AMENDMENT,600000.00,11/20/2007,2005
eBay Inc.,EBAY INC,YEAR-END AMENDMENT,890000.00,11/20/2007,2006
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,THIRD QUARTER REPORT,30000.00,01/03/2014,2013
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FOURTH QUARTER TERMINATION,20000.00,01/14/2016,2015
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FOURTH QUARTER AMENDMENT,30000.00,01/15/2014,2013
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FOURTH QUARTER REPORT,30000.00,01/15/2014,2013
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FIRST QUARTER REPORT,20000.00,04/10/2015,2015
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FIRST QUARTER REPORT,30000.00,04/17/2014,2014
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,REGISTRATION,,05/15/2013,2013
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,FOURTH QUARTER REPORT,30000.00,05/28/2015,2014
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,SECOND QUARTER REPORT,30000.00,07/16/2014,2014
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,SECOND QUARTER REPORT,30000.00,07/18/2013,2013
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,SECOND QUARTER REPORT,20000.00,07/30/2015,2015
"Emmer Consulting, Inc. (formerly known as Emmer Consulting, P.C.)",eBay Inc.,THIRD QUARTER REPORT,20000.00,10/09/2015,2015
