Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
Akerman LLP,ARIAU AMAZON TOWERS HOTEL,FOURTH QUARTER TERMINATION,,04/07/2009,2008
Akerman LLP,ARIAU AMAZON TOWERS HOTEL,REGISTRATION,,10/16/2008,2008
AKIN GUMP STRAUSS HAUER & FELD,"Amazon Corporate, LLC",FOURTH QUARTER REPORT,50000.00,01/18/2019,2018
AKIN GUMP STRAUSS HAUER & FELD,"Amazon Corporate, LLC",FIRST QUARTER REPORT,60000.00,04/22/2019,2019
AKIN GUMP STRAUSS HAUER & FELD,"Amazon Corporate, LLC",REGISTRATION,,06/07/2018,2018
AKIN GUMP STRAUSS HAUER & FELD,"Amazon Corporate, LLC",SECOND QUARTER REPORT,30000.00,07/20/2018,2018
AKIN GUMP STRAUSS HAUER & FELD,"Amazon Corporate, LLC",THIRD QUARTER REPORT,50000.00,10/22/2018,2018
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FOURTH QUARTER REPORT,80000.00,01/17/2015,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FOURTH QUARTER REPORT,80000.00,01/20/2016,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FOURTH QUARTER REPORT,50000.00,01/23/2017,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FIRST QUARTER REPORT,80000.00,04/18/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FIRST QUARTER REPORT,80000.00,04/19/2016,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,FIRST QUARTER REPORT,50000.00,04/19/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,REGISTRATION,,06/13/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,SECOND QUARTER REPORT,80000.00,07/18/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,SECOND QUARTER REPORT,40000.00,07/19/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,SECOND QUARTER REPORT,80000.00,07/19/2016,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,SECOND QUARTER TERMINATION,30000.00,07/20/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,THIRD QUARTER REPORT,80000.00,10/18/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,THIRD QUARTER REPORT,80000.00,10/20/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon Prime Air,THIRD QUARTER REPORT,50000.00,10/20/2016,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FOURTH QUARTER REPORT,80000.00,01/17/2015,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FOURTH QUARTER REPORT,80000.00,01/18/2018,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FOURTH QUARTER REPORT,80000.00,01/20/2016,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FOURTH QUARTER AMENDMENT,80000.00,01/22/2018,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FOURTH QUARTER REPORT,80000.00,01/23/2017,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FIRST QUARTER TERMINATION,80000.00,04/17/2018,2018
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FIRST QUARTER REPORT,80000.00,04/18/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FIRST QUARTER REPORT,80000.00,04/19/2016,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,FIRST QUARTER REPORT,80000.00,04/19/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,REGISTRATION,,06/13/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,SECOND QUARTER REPORT,80000.00,07/18/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,SECOND QUARTER REPORT,40000.00,07/19/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,SECOND QUARTER REPORT,80000.00,07/19/2016,2016
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,SECOND QUARTER REPORT,80000.00,07/19/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,SECOND QUARTER AMENDMENT,80000.00,07/29/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,THIRD QUARTER REPORT,80000.00,10/12/2017,2017
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,THIRD QUARTER REPORT,80000.00,10/18/2014,2014
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,THIRD QUARTER REPORT,80000.00,10/20/2015,2015
AKIN GUMP STRAUSS HAUER & FELD,Amazon.com,THIRD QUARTER REPORT,80000.00,10/20/2016,2016
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,570000.00,01/20/2010,2009
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,530000.00,01/20/2011,2010
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,690000.00,01/20/2012,2011
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,1670000.00,01/20/2015,2014
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,2990000.00,01/20/2016,2015
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,310000.00,01/21/2009,2008
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,610000.00,01/22/2013,2012
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,960000.00,01/22/2014,2013
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,3320000.00,01/22/2018,2017
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,3710000.00,01/22/2019,2018
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FOURTH QUARTER REPORT,2660000.00,01/23/2017,2016
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,,02/14/2001,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,780000.00,02/15/2007,2006
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,460000.00,02/17/2004,2003
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR AMENDMENT,4236000.00,02/21/2003,2001
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR AMENDMENT,246000.00,02/21/2003,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR AMENDMENT,460000.00,02/21/2003,2002
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END AMENDMENT,246000.00,02/21/2003,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END AMENDMENT,4236000.00,02/21/2003,2001
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,460000.00,02/21/2003,2002
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,460000.00,02/23/2006,2005
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,887000.00,02/23/2008,2007
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR AMENDMENT,,03/15/2002,2001
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,REGISTRATION,,04/07/2000,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,370000.00,04/20/2009,2009
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,540000.00,04/20/2010,2010
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,650000.00,04/20/2012,2012
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,1910000.00,04/20/2015,2015
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,2650000.00,04/20/2016,2016
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,2900000.00,04/20/2017,2017
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,3380000.00,04/20/2018,2018
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,360000.00,04/21/2008,2008
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,830000.00,04/21/2014,2014
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,630000.00,04/22/2011,2011
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,3890000.00,04/22/2019,2019
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,FIRST QUARTER REPORT,856831.00,04/23/2013,2013
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,320000.00,07/20/2009,2009
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,500000.00,07/20/2010,2010
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,450000.00,07/20/2011,2011
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,690000.00,07/20/2012,2012
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,2150000.00,07/20/2015,2015
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,3000000.00,07/20/2016,2016
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,3210000.00,07/20/2017,2017
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,3470000.00,07/20/2018,2018
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,300000.00,07/21/2008,2008
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,1060000.00,07/21/2014,2014
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER REPORT,860000.00,07/22/2013,2013
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,SECOND QUARTER AMENDMENT,690000.00,08/10/2012,2012
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR AMENDMENT,,08/14/2001,2001
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,,08/14/2002,2002
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,735000.00,08/14/2007,2007
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,,08/17/2000,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,REGISTRATION AMENDMENT,,08/17/2000,2000
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,780000.00,08/17/2006,2006
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,REGISTRATION AMENDMENT,,08/17/2006,2006
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,460000.00,08/23/2004,2004
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,460000.00,09/26/2005,2005
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,YEAR-END REPORT,460000.00,09/28/2005,2004
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,370000.00,10/20/2008,2008
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,550000.00,10/20/2009,2009
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,480000.00,10/20/2010,2010
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,450000.00,10/20/2011,2011
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,1180000.00,10/20/2014,2014
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,2020000.00,10/20/2015,2015
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,2710000.00,10/20/2016,2016
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,3410000.00,10/20/2017,2017
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,780000.00,10/21/2013,2013
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,550000.00,10/22/2012,2012
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,THIRD QUARTER REPORT,3630000.00,10/22/2018,2018
"Amazon.com Services, Inc.",AMAZON COM SERVICES INC,MID-YEAR REPORT,460000.00,12/12/2003,2003
BALLARD PARTNERS,Amazon.com,FOURTH QUARTER REPORT,70000.00,01/10/2018,2017
BALLARD PARTNERS,Amazon.com,FOURTH QUARTER REPORT,70000.00,01/18/2019,2018
BALLARD PARTNERS,Amazon.com,REGISTRATION,,02/14/2017,2017
BALLARD PARTNERS,Amazon.com,FIRST QUARTER REPORT,70000.00,04/18/2019,2019
BALLARD PARTNERS,Amazon.com,FIRST QUARTER REPORT,70000.00,04/20/2017,2017
BALLARD PARTNERS,Amazon.com,FIRST QUARTER REPORT,70000.00,04/20/2018,2018
BALLARD PARTNERS,Amazon.com,SECOND QUARTER REPORT,70000.00,07/17/2018,2018
BALLARD PARTNERS,Amazon.com,SECOND QUARTER REPORT,70000.00,07/20/2017,2017
BALLARD PARTNERS,Amazon.com,THIRD QUARTER REPORT,70000.00,10/18/2018,2018
BALLARD PARTNERS,Amazon.com,THIRD QUARTER REPORT,70000.00,10/19/2017,2017
BGR Government Affairs,Amazon Corporate LLC,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
BGR Government Affairs,Amazon Corporate LLC,FIRST QUARTER REPORT,60000.00,04/20/2018,2018
BGR Government Affairs,Amazon Corporate LLC,FIRST QUARTER AMENDMENT,60000.00,07/03/2018,2018
BGR Government Affairs,Amazon Corporate LLC,FOURTH QUARTER AMENDMENT,60000.00,07/03/2018,2017
BGR Government Affairs,Amazon Corporate LLC,SECOND QUARTER REPORT,50000.00,07/20/2018,2018
BGR Government Affairs,Amazon Corporate LLC,FOURTH QUARTER TERMINATION,20000.00,10/15/2018,2018
BGR Government Affairs,Amazon Corporate LLC,THIRD QUARTER REPORT,50000.00,10/15/2018,2018
BGR Government Affairs,Amazon Corporate LLC,REGISTRATION,,12/15/2017,2017
Bloom Strategic Counsel,Amazon,FOURTH QUARTER REPORT,30000.00,01/03/2018,2017
Bloom Strategic Counsel,Amazon,FOURTH QUARTER REPORT,30000.00,01/03/2019,2018
Bloom Strategic Counsel,Amazon,FOURTH QUARTER REPORT,30000.00,01/04/2017,2016
Bloom Strategic Counsel,Amazon,FIRST QUARTER REPORT,30000.00,04/01/2019,2019
Bloom Strategic Counsel,Amazon,FIRST QUARTER REPORT,30000.00,04/03/2017,2017
Bloom Strategic Counsel,Amazon,FIRST QUARTER REPORT,30000.00,04/04/2018,2018
Bloom Strategic Counsel,Amazon,SECOND QUARTER REPORT,30000.00,07/02/2018,2018
Bloom Strategic Counsel,Amazon,SECOND QUARTER REPORT,30000.00,07/05/2017,2017
Bloom Strategic Counsel,Amazon,REGISTRATION,,08/22/2016,2016
Bloom Strategic Counsel,Amazon,THIRD QUARTER REPORT,30000.00,10/01/2018,2018
Bloom Strategic Counsel,Amazon,THIRD QUARTER REPORT,30000.00,10/03/2017,2017
Bloom Strategic Counsel,Amazon,THIRD QUARTER REPORT,,10/05/2016,2016
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,40000.00,01/17/2014,2013
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,30000.00,01/20/2010,2009
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,30000.00,01/20/2011,2010
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,30000.00,01/20/2012,2011
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,30000.00,01/21/2009,2008
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FOURTH QUARTER REPORT,40000.00,01/22/2013,2012
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,YEAR-END REPORT,60000.00,02/03/2006,2005
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,YEAR-END REPORT,40000.00,02/08/2008,2007
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,YEAR-END REPORT,20000.00,02/12/2007,2006
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,REGISTRATION AMENDMENT,,03/28/2005,2005
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,REGISTRATION,,03/31/2005,2005
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,40000.00,04/19/2013,2013
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,30000.00,04/20/2009,2009
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,30000.00,04/20/2010,2010
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,30000.00,04/20/2011,2011
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,40000.00,04/20/2012,2012
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,20000.00,04/21/2008,2008
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,FIRST QUARTER REPORT,40000.00,04/21/2014,2014
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,SECOND QUARTER TERMINATION,15000.00,05/22/2014,2014
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,SECOND QUARTER REPORT,30000.00,07/20/2009,2009
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,SECOND QUARTER REPORT,30000.00,07/20/2010,2010
"Bockorny Group, Inc.",AMAZON CORPORATE LLC,SECOND QUARTER REPORT,30000.00,07/20/2011,2011
