Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1200000.00,01/20/2011,2010
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1510000.00,01/20/2012,2011
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1660000.00,01/20/2015,2014
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER AMENDMENT,1330000.00,01/20/2016,2015
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1980000.00,01/20/2016,2015
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER AMENDMENT,1710000.00,01/20/2016,2013
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER AMENDMENT,1520000.00,01/20/2016,2014
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,2000000.00,01/20/2017,2016
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,980000.00,01/21/2009,2008
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1600000.00,01/21/2014,2013
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1780000.00,01/22/2013,2012
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,2550000.00,01/22/2018,2017
Oracle Corporation,ORACLE CORPORATION,FOURTH QUARTER REPORT,1900000.00,01/22/2019,2018
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,810000.00,02/12/2004,2003
Oracle Corporation,ORACLE CORPORATION,MID-YEAR AMENDMENT,2520000.00,02/12/2008,2007
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1100000.00,02/13/2001,2000
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1654000.00,02/13/2007,2006
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,2760000.00,02/13/2008,2007
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,930000.00,02/14/2002,2001
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1210000.00,02/16/2005,2004
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1160000.00,02/17/2000,1999
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1291098.00,02/24/2003,2002
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1390000.00,04/20/2009,2009
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1130000.00,04/20/2010,2010
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1130000.00,04/20/2011,2011
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1100000.00,04/20/2012,2012
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1290000.00,04/20/2015,2015
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1720000.00,04/20/2016,2016
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,2210000.00,04/20/2017,2017
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1230000.00,04/20/2018,2018
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1180000.00,04/21/2008,2008
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1510000.00,04/21/2014,2014
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1370000.00,04/22/2013,2013
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1340000.00,04/22/2019,2019
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1330000.00,07/20/2009,2009
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1150000.00,07/20/2010,2010
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1790000.00,07/20/2011,2011
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1470000.00,07/20/2012,2012
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1730000.00,07/20/2015,2015
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1920000.00,07/20/2016,2016
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,2790000.00,07/20/2017,2017
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1810000.00,07/20/2018,2018
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1280000.00,07/21/2008,2008
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1460000.00,07/21/2014,2014
Oracle Corporation,ORACLE CORPORATION,FIRST QUARTER REPORT,1660000.00,07/22/2013,2013
Oracle Corporation,ORACLE CORPORATION,SECOND QUARTER REPORT,1660000.00,07/22/2013,2013
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1520000.00,08/13/2004,2004
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1080000.00,08/14/2000,2000
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1340000.00,08/14/2001,2001
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1860000.00,08/14/2007,2007
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1390590.00,08/15/2005,2005
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1120000.00,08/16/1999,1999
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1410000.00,08/17/2006,2006
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,1295015.00,08/22/2002,2002
Oracle Corporation,ORACLE CORPORATION,MID-YEAR REPORT,923738.00,08/27/2003,2003
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1550000.00,10/20/2008,2008
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1330000.00,10/20/2009,2009
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1370000.00,10/20/2010,2010
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1260000.00,10/20/2011,2011
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1200000.00,10/20/2014,2014
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,2480000.00,10/20/2015,2015
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,2010000.00,10/20/2016,2016
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,3820000.00,10/20/2017,2017
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1360000.00,10/21/2013,2013
Oracle Corporation,ORACLE CORPORATION,THIRD QUARTER REPORT,1440000.00,10/22/2018,2018
Oracle Corporation,ORACLE CORPORATION,YEAR-END REPORT,1480000.00,12/23/2005,2005
Peck Madigan Jones,ORACLE CORP,YEAR-END TERMINATION,80000.00,02/14/2002,2001
Peck Madigan Jones,ORACLE CORP,REGISTRATION,,09/17/2001,2001
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/20/2010,2009
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,90000.00,01/20/2011,2010
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,100000.00,01/20/2012,2011
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,110000.00,01/20/2015,2014
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,110000.00,01/20/2016,2015
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,100000.00,01/21/2013,2012
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,100000.00,01/22/2014,2013
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER REPORT,110000.00,01/23/2017,2016
"PODESTA GROUP, INC.",Oracle Corporation,FOURTH QUARTER TERMINATION,70000.00,01/23/2018,2017
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,90000.00,04/20/2010,2010
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,100000.00,04/20/2011,2011
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,100000.00,04/20/2012,2012
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,110000.00,04/20/2015,2015
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,150000.00,04/20/2016,2016
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,110000.00,04/20/2017,2017
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,110000.00,04/21/2014,2014
"PODESTA GROUP, INC.",Oracle Corporation,FIRST QUARTER REPORT,100000.00,04/22/2013,2013
"PODESTA GROUP, INC.",Oracle Corporation,REGISTRATION,,06/18/2009,2009
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2009,2009
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,90000.00,07/20/2010,2010
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,100000.00,07/20/2011,2011
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,100000.00,07/20/2012,2012
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,110000.00,07/20/2015,2015
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,110000.00,07/20/2016,2016
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,110000.00,07/20/2017,2017
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,100000.00,07/21/2014,2014
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER REPORT,100000.00,07/22/2013,2013
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER AMENDMENT,100000.00,09/29/2014,2014
"PODESTA GROUP, INC.",Oracle Corporation,SECOND QUARTER AMENDMENT,110000.00,10/07/2014,2014
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2009,2009
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,90000.00,10/20/2010,2010
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,100000.00,10/20/2011,2011
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,110000.00,10/20/2014,2014
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,110000.00,10/20/2015,2015
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,110000.00,10/20/2016,2016
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,110000.00,10/20/2017,2017
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,100000.00,10/21/2013,2013
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER REPORT,100000.00,10/22/2012,2012
"PODESTA GROUP, INC.",Oracle Corporation,THIRD QUARTER AMENDMENT,110000.00,12/02/2016,2016
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/19/2016,2015
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/21/2019,2018
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/22/2017,2016
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/19/2016,2016
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/19/2018,2018
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/20/2017,2017
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,FIRST QUARTER REPORT,60000.00,04/21/2019,2019
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,REGISTRATION,,07/06/2015,2015
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,SECOND QUARTER REPORT,60000.00,07/19/2016,2016
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,SECOND QUARTER REPORT,60000.00,07/19/2018,2018
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,SECOND QUARTER REPORT,20000.00,07/20/2015,2015
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,SECOND QUARTER REPORT,60000.00,07/20/2017,2017
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/19/2015,2015
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/20/2017,2017
"POLARIS GOVERNMENT RELATIONS, LLC",Oracle Corporation,THIRD QUARTER REPORT,60000.00,10/21/2018,2018
"POTOMAC COUNSEL, LLC",ORACLE,REGISTRATION,,03/01/2006,2005
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/16/2015,2014
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/17/2013,2012
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/19/2014,2013
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/19/2016,2015
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/19/2017,2016
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/20/2011,2010
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/20/2012,2011
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
PutalaStrategies,"Oracle America, Inc.",FOURTH QUARTER REPORT,60000.00,01/22/2019,2018
PutalaStrategies,"Oracle America, Inc.",REGISTRATION,,04/09/2010,2010
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/17/2015,2015
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/18/2011,2011
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/18/2016,2016
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2012,2012
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2017,2017
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2018,2018
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/19/2019,2019
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,20000.00,04/20/2010,2010
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/21/2014,2014
PutalaStrategies,"Oracle America, Inc.",FIRST QUARTER REPORT,60000.00,04/22/2013,2013
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/16/2015,2015
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/18/2012,2012
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/18/2014,2014
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/18/2016,2016
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/18/2017,2017
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/19/2011,2011
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/19/2013,2013
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/19/2018,2018
PutalaStrategies,"Oracle America, Inc.",SECOND QUARTER REPORT,60000.00,07/20/2010,2010
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/14/2013,2013
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/17/2014,2014
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/18/2011,2011
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/18/2016,2016
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/18/2017,2017
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/19/2012,2012
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/19/2015,2015
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/20/2010,2010
PutalaStrategies,"Oracle America, Inc.",THIRD QUARTER REPORT,60000.00,10/21/2018,2018
"Richard L. Collins & Company, Inc.",ORACLE CORP,YEAR-END REPORT,20000.00,02/14/2000,1999
"Richard L. Collins & Company, Inc.",ORACLE CORP,YEAR-END REPORT,100000.00,02/16/2001,2000
"Richard L. Collins & Company, Inc.",ORACLE CORP,YEAR-END TERMINATION,,02/24/2003,2002
"Richard L. Collins & Company, Inc.",ORACLE CORP,YEAR-END (NO ACTIVITY),,03/14/2002,2001
"Richard L. Collins & Company, Inc.",ORACLE CORP,MID-YEAR REPORT,20000.00,08/14/2000,2000
"Richard L. Collins & Company, Inc.",ORACLE CORP,MID-YEAR (NO ACTIVITY),,08/14/2001,2001
"Richard L. Collins & Company, Inc.",ORACLE CORP,MID-YEAR REPORT,20000.00,08/21/2002,2002
"Richard L. Collins & Company, Inc.",ORACLE CORP,MID-YEAR REPORT,20000.00,08/26/1999,1999
"Richard L. Collins & Company, Inc.",ORACLE CORP,REGISTRATION,,08/26/1999,1999
Roberti Associates,"Oracle America, Inc.",FOURTH QUARTER REPORT,50000.00,01/20/2012,2011
Roberti Associates,"Oracle America, Inc.",REGISTRATION,,03/24/2011,2011
Roberti Associates,"Oracle America, Inc.",FIRST QUARTER REPORT,53200.00,04/15/2011,2011
Roberti Associates,"Oracle America, Inc.",FIRST QUARTER TERMINATION,80000.00,04/19/2012,2012
Roberti Associates,"Oracle America, Inc.",SECOND QUARTER REPORT,160000.00,07/19/2011,2011
Roberti Associates,"Oracle America, Inc.",SECOND QUARTER REPORT,160000.00,07/19/2011,2011
Roberti Associates,"Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/20/2012,2012
Roberti Associates,"Oracle America, Inc.",FIRST QUARTER TERMINATION AMENDMENT,40000.00,09/24/2012,2012
Roberti Associates,"Oracle America, Inc.",SECOND QUARTER TERMINATION (NO ACTIVITY),,09/24/2012,2012
Roberti Associates,"Oracle America, Inc.",THIRD QUARTER REPORT,160000.00,10/07/2011,2011
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,FOURTH QUARTER REPORT,,01/20/2009,2008
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,YEAR-END REPORT,140000.00,02/13/2008,2007
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,FIRST QUARTER TERMINATION (NO ACTIVITY),80000.00,02/14/2009,2009
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,FIRST QUARTER REPORT,20000.00,04/18/2008,2008
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,REGISTRATION,,04/25/2007,2007
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,SECOND QUARTER REPORT,,07/21/2008,2008
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,MID-YEAR REPORT,180000.00,08/14/2007,2007
"Roberti Associates Global, LLC formerly known as VAR II, LLC",ORACLE USA INC,THIRD QUARTER REPORT,180000.00,10/19/2008,2008
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/20/2015,2014
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/20/2016,2015
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/21/2014,2013
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/22/2013,2012
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/22/2018,2017
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/22/2019,2018
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FOURTH QUARTER REPORT,90000.00,01/23/2017,2016
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/20/2015,2015
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/20/2016,2016
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/20/2017,2017
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/20/2018,2018
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/21/2014,2014
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/22/2013,2013
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,90000.00,04/22/2019,2019
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/20/2015,2015
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/20/2016,2016
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/20/2017,2017
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/20/2018,2018
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/21/2014,2014
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,90000.00,07/22/2013,2013
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",REGISTRATION,,09/19/2012,2012
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",FIRST QUARTER REPORT,40000.00,09/24/2012,2012
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,09/24/2012,2012
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/19/2014,2014
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/20/2015,2015
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/20/2016,2016
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/20/2017,2017
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/21/2013,2013
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,80000.00,10/22/2012,2012
"Roberti Global (fka Roberti White, LLC)","Oracle America, Inc.",THIRD QUARTER REPORT,90000.00,10/22/2018,2018
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,30000.00,01/19/2017,2016
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/20/2011,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/20/2012,2011
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/20/2015,2014
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,30000.00,01/20/2016,2015
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/21/2014,2013
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER REPORT,80000.00,01/22/2013,2012
"Signal Group Consulting, LLC","Oracle America, Inc.",REGISTRATION AMENDMENT,,01/29/2013,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",REGISTRATION,,03/22/2010,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/17/2015,2015
"Signal Group Consulting, LLC","Oracle America, Inc.",FOURTH QUARTER AMENDMENT,80000.00,04/17/2015,2014
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2010,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/20/2011,2011
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/20/2012,2012
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,30000.00,04/20/2016,2016
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER (NO ACTIVITY),,04/20/2017,2017
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/21/2014,2014
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER REPORT,80000.00,04/22/2013,2013
"Signal Group Consulting, LLC","Oracle America, Inc.",FIRST QUARTER AMENDMENT,80000.00,04/24/2015,2015
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,50000.00,07/17/2015,2015
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/20/2010,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/20/2011,2011
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/20/2012,2012
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,30000.00,07/20/2016,2016
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER (NO ACTIVITY),,07/20/2017,2017
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/21/2014,2014
"Signal Group Consulting, LLC","Oracle America, Inc.",SECOND QUARTER REPORT,80000.00,07/22/2013,2013
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER TERMINATION (NO ACTIVITY),,10/19/2017,2017
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,70000.00,10/20/2010,2010
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,80000.00,10/20/2011,2011
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,80000.00,10/20/2014,2014
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,30000.00,10/20/2015,2015
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,30000.00,10/20/2016,2016
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,80000.00,10/21/2013,2013
"Signal Group Consulting, LLC","Oracle America, Inc.",THIRD QUARTER REPORT,80000.00,10/22/2012,2012
Squire Patton Boggs,Oracle,FOURTH QUARTER (NO ACTIVITY),,01/20/2010,2009
Squire Patton Boggs,Oracle,FIRST QUARTER REPORT,,04/19/2010,2010
Squire Patton Boggs,Oracle,REGISTRATION,,05/13/2009,2009
Squire Patton Boggs,Oracle,SECOND QUARTER (NO ACTIVITY),,07/19/2010,2010
